sep=;
"mismatch_type";"expected_parliament_ids";"days_start_vs_period";"days_end_vs_period";"res_entry_id";"pers_id";"res_entry_start";"res_entry_end";"parliament_id"
"ends_after_period";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011";798;77;"CA_Dion_Stephane_1955__01";"CA_Dion_Stephane_1955";"25mar1996";"18oct2015";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011"
"starts_before_period";"CA_NT-HC_2015";-45;-947;"CA_Dion_Stephane_1955__02";"CA_Dion_Stephane_1955";"19oct2015";"06feb2017";"CA_NT-HC_2015"
"starts_before_period";"CA_NT-HC_1962;CA_NT-HC_1963";-101;-739;"CA_Dionne_Charles_1908__01";"CA_Dionne_Charles_1908";"18jun1962";"31aug1963";"CA_NT-HC_1962;CA_NT-HC_1963"
"ends_after_period";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";931;56;"CA_Dionne_Charles_1908__03";"CA_Dionne_Charles_1908";"01apr1971";"21may1979";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec";-70;58;"CA_Dionne_Georges_1876__01";"CA_Dionne_Georges_1876";"29oct1925";"27jul1930";"CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period,ends_after_period";"CA_NT-HC_1945";-87;57;"CA_Dionne_Ludger_1888__01";"CA_Dionne_Ludger_1888";"11jun1945";"26jun1949";"CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_1979;CA_NT-HC_1980";-140;56;"CA_Dionne_Marcel_1931__01";"CA_Dionne_Marcel_1931";"22may1979";"03sep1984";"CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980";-84;56;"CA_Dionne_Maurice_1936__01";"CA_Dionne_Maurice_1936";"08jul1974";"03sep1984";"CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1988";-21;46;"CA_Dionne_Maurice_1936__02";"CA_Dionne_Maurice_1936";"21nov1988";"24oct1993";"CA_NT-HC_1988"
"starts_before_period,ends_after_period";"CA_NT-HC_2015;CA_NT-HC_2019";-45;35;"CA_Diotte_Kerry_9999__01";"CA_Diotte_Kerry_9999";"19oct2015";"19sep2021";"CA_NT-HC_2015;CA_NT-HC_2019"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Diotte_Kerry_9999__02";"CA_Diotte_Kerry_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1994";-84;35;"CA_Discepola_Nunzio_1949__01";"CA_Discepola_Nunzio_1949";"25oct1993";"01jun1997";"CA_NT-HC_1994"
"starts_before_period,ends_after_period";"CA_NT-HC_1997;CA_NT-HC_2001";-112;35;"CA_Discepola_Nunzio_1949__02";"CA_Discepola_Nunzio_1949";"02jun1997";"27jun2004";"CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1988";-21;46;"CA_Dobbie_Dorothy_1945__01";"CA_Dobbie_Dorothy_1945";"21nov1988";"24oct1993";"CA_NT-HC_1988"
"extra_listed_id,starts_before_period";"CA_NT-HC_1867";-47;-448;"CA_Dobbie_Thomas_1829__01";"CA_Dobbie_Thomas_1829";"20sep1867";"11oct1872";"CA_NT-HC_1867;CA_NT-HC_1873"
"starts_before_period";"CA_NT-HC_1896;CA_NT-HC_1901";-57;-992;"CA_Dobell_Richard_1837__01";"CA_Dobell_Richard_1837";"23jun1896";"11jan1902";"CA_NT-HC_1896;CA_NT-HC_1901"
"starts_before_period";"CA_NT-HC_1997";-112;-858;"CA_Dockrill_Michelle_1959__01";"CA_Dockrill_Michelle_1959";"02jun1997";"17jun1998";"CA_NT-HC_1997"
"ends_after_period";"CA_NT-HC_1997";269;35;"CA_Dockrill_Michelle_1959__02";"CA_Dockrill_Michelle_1959";"18jun1998";"26nov2000";"CA_NT-HC_1997"
"starts_before_period,ends_after_period";"CA_NT-HC_1883";-233;37;"CA_Dodd_Murray_1843__01";"CA_Dodd_Murray_1843";"20jun1882";"21feb1887";"CA_NT-HC_1883"
"starts_before_period,ends_after_period";"CA_NT-HC_1873";-144;19;"CA_Dodge_Anson_1834__01";"CA_Dodge_Anson_1834";"12oct1872";"21jan1874";"CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1909;CA_NT-HC_1911";-86;71;"CA_Doherty_Charles_1855__01";"CA_Doherty_Charles_1855";"26oct1908";"16dec1917";"CA_NT-HC_1909;CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Doherty_Charles_1855__02";"CA_Doherty_Charles_1855";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025";-45;-268;"CA_Doherty_Todd_9999__01";"CA_Doherty_Todd_9999";"19oct2015";"07apr2026";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984;CA_NT-HC_1988";-140;46;"CA_Domm_William_1930__01";"CA_Domm_William_1930";"22may1979";"24oct1993";"CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984;CA_NT-HC_1988"
"starts_before_period,ends_after_period";"CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879";-144;32;"CA_Domville_James_1842__01";"CA_Domville_James_1842";"12oct1872";"19jun1882";"CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879"
"starts_before_period,ends_after_period";"CA_NT-HC_1896";-57;28;"CA_Domville_James_1842__02";"CA_Domville_James_1842";"23jun1896";"06nov1900";"CA_NT-HC_1896"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan";-70;73;"CA_Donaghy_Dugald_1873__01";"CA_Donaghy_Dugald_1873";"29oct1925";"13sep1926";"CA_NT-HC_1926jan"
"starts_before_period,ends_after_period";"CA_NT-HC_1874";-63;30;"CA_Donahue_William_1834__01";"CA_Donahue_William_1834";"22jan1874";"16sep1878";"CA_NT-HC_1874"
"ends_after_period";"CA_NT-HC_1911";1174;71;"CA_Donaldson_Samuel_1856__01";"CA_Donaldson_Samuel_1856";"01feb1915";"16dec1917";"CA_NT-HC_1911"
"starts_before_period";"CA_NT-HC_2019;CA_NT-HC_2021";-45;-733;"CA_Dong_Han_1977__01";"CA_Dong_Han_1977";"21oct2019";"21mar2023";"CA_NT-HC_2019;CA_NT-HC_2021"
"ends_after_period";"CA_NT-HC_2021";485;35;"CA_Dong_Han_1977__02";"CA_Dong_Han_1977";"22mar2023";"27apr2025";"CA_NT-HC_2021"
"ends_after_period";"CA_NT-HC_2008;CA_NT-HC_2011";356;77;"CA_Donnelly_Fin_1966__01";"CA_Donnelly_Fin_1966";"09nov2009";"18oct2015";"CA_NT-HC_2008;CA_NT-HC_2011"
"starts_before_period,ends_after_period";"CA_NT-HC_2015";-45;39;"CA_Donnelly_Fin_1966__02";"CA_Donnelly_Fin_1966";"19oct2015";"20oct2019";"CA_NT-HC_2015"
"ends_after_period";"CA_NT-HC_1901";1105;34;"CA_Donnelly_James_1866__01";"CA_Donnelly_James_1866";"16feb1904";"02nov1904";"CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930";-70;60;"CA_Donnelly_Thomas_1874__01";"CA_Donnelly_Thomas_1874";"29oct1925";"13oct1935";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930"
"starts_before_period,ends_after_period";"CA_NT-HC_1936;CA_NT-HC_1940";-115;55;"CA_Donnelly_Thomas_1874__02";"CA_Donnelly_Thomas_1874";"14oct1935";"10jun1945";"CA_NT-HC_1936;CA_NT-HC_1940"
"starts_before_period,ends_after_period";"CA_NT-HC_1984";-62;50;"CA_Dorin_Murray_1954__01";"CA_Dorin_Murray_1954";"04sep1984";"20nov1988";"CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1988";-21;46;"CA_Dorin_Murray_1954__02";"CA_Dorin_Murray_1954";"21nov1988";"24oct1993";"CA_NT-HC_1988"
"extra_listed_id,starts_before_period";"CA_NT-HC_1867";-47;-448;"CA_Dorion_Antoine_1818__01";"CA_Dorion_Antoine_1818";"20sep1867";"11oct1872";"CA_NT-HC_1867;CA_NT-HC_1873"
"starts_before_period";"CA_NT-HC_1873;CA_NT-HC_1874";-144;-1539;"CA_Dorion_Antoine_1818__02";"CA_Dorion_Antoine_1818";"12oct1872";"31may1874";"CA_NT-HC_1873;CA_NT-HC_1874"
"starts_before_period,ends_after_period";"CA_NT-HC_1930";-42;60;"CA_Dorion_Charles_1887__01";"CA_Dorion_Charles_1887";"28jul1930";"13oct1935";"CA_NT-HC_1930"
"ends_after_period";"CA_NT-HC_1940;CA_NT-HC_1945";928;57;"CA_Dorion_Frederic_1898__01";"CA_Dorion_Frederic_1898";"30nov1942";"26jun1949";"CA_NT-HC_1940;CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_2008";-35;36;"CA_Dorion_Jean_1942__01";"CA_Dorion_Jean_1942";"14oct2008";"01may2011";"CA_NT-HC_2008"
"starts_before_period,ends_after_period";"CA_NT-HC_1958";-42;59;"CA_Dorion_Noel_1904__01";"CA_Dorion_Noel_1904";"31mar1958";"17jun1962";"CA_NT-HC_1958"
"starts_before_period,ends_after_period";"CA_NT-HC_1873";-144;19;"CA_Dorion_Pierre_1816__01";"CA_Dorion_Pierre_1816";"12oct1872";"21jan1874";"CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1873";-144;19;"CA_Dormer_George_1838__01";"CA_Dormer_George_1838";"12oct1872";"21jan1874";"CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-98;36;"CA_Dosanjh_Ujjal_1947__01";"CA_Dosanjh_Ujjal_1947";"28jun2004";"01may2011";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"ends_after_period";"CA_NT-HC_1922;CA_NT-HC_1926jan";652;73;"CA_Doucet_Alexandre_1880__01";"CA_Doucet_Alexandre_1880";"20dec1923";"13sep1926";"CA_NT-HC_1922;CA_NT-HC_1926jan"
"starts_before_period,ends_after_period";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963";-49;60;"CA_Doucett_George_1897__01";"CA_Doucett_George_1897";"26aug1957";"07nov1965";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963"
"starts_before_period";"CA_NT-HC_1968";-79;-545;"CA_Douglas_Albert_1912__01";"CA_Douglas_Albert_1912";"25jun1968";"06mar1971";"CA_NT-HC_1968"
"starts_before_period,ends_after_period";"CA_NT-HC_1974";-84;56;"CA_Douglas_Crawford_1931__01";"CA_Douglas_Crawford_1931";"08jul1974";"21may1979";"CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_1896;CA_NT-HC_1901";-57;34;"CA_Douglas_James_1839__01";"CA_Douglas_James_1839";"23jun1896";"02nov1904";"CA_NT-HC_1896;CA_NT-HC_1901"
"ends_after_period";"CA_NT-HC_1909;CA_NT-HC_1911";273;71;"CA_Douglas_James_1867__01";"CA_Douglas_James_1867";"20oct1909";"16dec1917";"CA_NT-HC_1909;CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Douglas_James_1867__02";"CA_Douglas_James_1867";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_1940;CA_NT-HC_1945;CA_NT-HC_1949";-51;-987;"CA_Douglas_James_1881__01";"CA_Douglas_James_1881";"26mar1940";"30sep1950";"CA_NT-HC_1940;CA_NT-HC_1945;CA_NT-HC_1949"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Douglas_John_1874__01";"CA_Douglas_John_1874";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_1926dec";-86;-1267;"CA_Douglas_John_1874__02";"CA_Douglas_John_1874";"14sep1926";"10dec1926";"CA_NT-HC_1926dec"
"starts_before_period";"CA_NT-HC_1936;CA_NT-HC_1940";-115;-320;"CA_Douglas_Thomas_1904__01";"CA_Douglas_Thomas_1904";"14oct1935";"31may1944";"CA_NT-HC_1936;CA_NT-HC_1940"
"ends_after_period";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";25;62;"CA_Douglas_Thomas_1904__02";"CA_Douglas_Thomas_1904";"22oct1962";"24jun1968";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"ends_after_period";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";151;56;"CA_Douglas_Thomas_1904__03";"CA_Douglas_Thomas_1904";"10feb1969";"21may1979";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_1873";-144;19;"CA_Doull_Robert_1828__01";"CA_Doull_Robert_1828";"12oct1872";"21jan1874";"CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1879";-149;32;"CA_Doull_Robert_1828__02";"CA_Doull_Robert_1828";"17sep1878";"19jun1882";"CA_NT-HC_1879"
"starts_before_period";"CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025";-45;-268;"CA_Dowdall_Terry_9999__01";"CA_Dowdall_Terry_9999";"21oct2019";"07apr2026";"CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1968";-79;58;"CA_Downey_Cliff_1928__01";"CA_Downey_Cliff_1928";"25jun1968";"29oct1972";"CA_NT-HC_1968"
"starts_before_period";"CA_NT-HC_1997;CA_NT-HC_2001";-112;-112;"CA_Doyle_Norman_9999__01";"CA_Doyle_Norman_9999";"02jun1997";"01feb2004";"CA_NT-HC_1997;CA_NT-HC_2001"
"ends_after_period";"CA_NT-HC_2001";1099;35;"CA_Doyle_Norman_9999__02";"CA_Doyle_Norman_9999";"02feb2004";"27jun2004";"CA_NT-HC_2001"
"extra_listed_id,starts_before_period";"";-98;-455;"CA_Doyle_Norman_9999__03";"CA_Doyle_Norman_9999";"28jun2004";"31aug2004";"CA_NT-HC_2004"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006";-33;36;"CA_Doyle_Norman_9999__04";"CA_Doyle_Norman_9999";"01sep2004";"13oct2008";"CA_NT-HC_2004;CA_NT-HC_2006"
"starts_before_period,ends_after_period";"CA_NT-HC_1887";-50;29;"CA_Doyon_Cyrille_1842__01";"CA_Doyon_Cyrille_1842";"22feb1887";"04mar1891";"CA_NT-HC_1887"
"ends_after_period";"CA_NT-HC_1918";581;62;"CA_Drayton_Henry_1869__01";"CA_Drayton_Henry_1869";"20oct1919";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec";-92;-767;"CA_Drayton_Henry_1869__02";"CA_Drayton_Henry_1869";"06dec1921";"23apr1928";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period,ends_after_period";"CA_NT-HC_2008;CA_NT-HC_2011";-35;77;"CA_Dreeshen_Earl_1953__01";"CA_Dreeshen_Earl_1953";"14oct2008";"18oct2015";"CA_NT-HC_2008;CA_NT-HC_2011"
"starts_before_period,ends_after_period";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021";-45;35;"CA_Dreeshen_Earl_1953__02";"CA_Dreeshen_Earl_1953";"19oct2015";"27apr2025";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021"
"extra_listed_id,starts_before_period";"CA_NT-HC_1867";-47;-448;"CA_Drew_George_1826__01";"CA_Drew_George_1826";"20sep1867";"11oct1872";"CA_NT-HC_1867;CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1879";-149;32;"CA_Drew_George_1826__02";"CA_Drew_George_1826";"17sep1878";"19jun1882";"CA_NT-HC_1879"
"starts_before_period,ends_after_period";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001";-84;35;"CA_Dromisky_Stanley_1931__01";"CA_Dromisky_Stanley_1931";"25oct1993";"27jun2004";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1945";-87;57;"CA_Drope_Robert_1898__01";"CA_Drope_Robert_1898";"11jun1945";"26jun1949";"CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004";-112;54;"CA_Drouin_Claude_1956__01";"CA_Drouin_Claude_1956";"02jun1997";"22jan2006";"CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004"
"starts_before_period,ends_after_period";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021";-45;35;"CA_Drouin_Francis_1983__01";"CA_Drouin_Francis_1983";"19oct2015";"27apr2025";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021"
"starts_before_period,ends_after_period";"CA_NT-HC_1958";-42;59;"CA_Drouin_Noel_1912__01";"CA_Drouin_Noel_1912";"31mar1958";"17jun1962";"CA_NT-HC_1958"
"starts_before_period,ends_after_period";"CA_NT-HC_1962;CA_NT-HC_1963";-101;60;"CA_Drouin_Vincent_1932__01";"CA_Drouin_Vincent_1932";"18jun1962";"07nov1965";"CA_NT-HC_1962;CA_NT-HC_1963"
"starts_before_period";"CA_NT-HC_1922";-92;-104;"CA_Drummond_John_1860__01";"CA_Drummond_John_1860";"06dec1921";"24may1925";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-101;62;"CA_Drury_Charles_1912__01";"CA_Drury_Charles_1912";"18jun1962";"24jun1968";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";-79;-424;"CA_Drury_Charles_1912__02";"CA_Drury_Charles_1912";"25jun1968";"26jan1978";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-98;36;"CA_Dryden_Kenneth_1947__01";"CA_Dryden_Kenneth_1947";"28jun2004";"01may2011";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"starts_before_period,ends_after_period";"CA_NT-HC_1958";-42;59;"CA_Drysdale_John_1926__01";"CA_Drysdale_John_1926";"31mar1958";"17jun1962";"CA_NT-HC_1958"
"starts_before_period";"CA_NT-HC_1994;CA_NT-HC_1997";-84;-858;"CA_Dube_Antoine_1947__01";"CA_Dube_Antoine_1947";"25oct1993";"17jun1998";"CA_NT-HC_1994;CA_NT-HC_1997"
"starts_before_period,ends_after_period";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-101;62;"CA_Dube_Jean_1926__01";"CA_Dube_Jean_1926";"18jun1962";"24jun1968";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";-79;-1448;"CA_Dube_Jean_1926__02";"CA_Dube_Jean_1926";"25jun1968";"08apr1975";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_1997";-112;35;"CA_Dube_Jean_1962__01";"CA_Dube_Jean_1962";"02jun1997";"26nov2000";"CA_NT-HC_1997"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Dube_Matthew_1988__01";"CA_Dube_Matthew_1988";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period,ends_after_period";"CA_NT-HC_2015";-45;39;"CA_Dube_Matthew_1988__02";"CA_Dube_Matthew_1988";"19oct2015";"20oct2019";"CA_NT-HC_2015"
"ends_after_period";"CA_NT-HC_1949";39;57;"CA_Dube_Paul_1892__01";"CA_Dube_Paul_1892";"24oct1949";"09aug1953";"CA_NT-HC_1949"
"starts_before_period,ends_after_period";"CA_NT-HC_1905;CA_NT-HC_1909";-69;53;"CA_Dubeau_Joseph_1873__01";"CA_Dubeau_Joseph_1873";"03nov1904";"20sep1911";"CA_NT-HC_1905;CA_NT-HC_1909"
"starts_before_period,ends_after_period";"CA_NT-HC_1980";-56;56;"CA_Dubois_Jean_1948__01";"CA_Dubois_Jean_1948";"18feb1980";"03sep1984";"CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1930";-42;60;"CA_Dubois_Lucien_1893__01";"CA_Dubois_Lucien_1893";"28jul1930";"13oct1935";"CA_NT-HC_1930"
"starts_before_period,ends_after_period";"CA_NT-HC_1936;CA_NT-HC_1940";-115;55;"CA_Dubois_Lucien_1893__02";"CA_Dubois_Lucien_1893";"14oct1935";"10jun1945";"CA_NT-HC_1936;CA_NT-HC_1940"
"starts_before_period";"CA_NT-HC_1945";-87;-173;"CA_Dubois_Lucien_1893__03";"CA_Dubois_Lucien_1893";"11jun1945";"08nov1948";"CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_1958";-42;59;"CA_Dubois_V_1906__01";"CA_Dubois_V_1906";"31mar1958";"17jun1962";"CA_NT-HC_1958"
"ends_after_period";"CA_NT-HC_2011;CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021";907;35;"CA_Dubourg_Emmanuel_1958__01";"CA_Dubourg_Emmanuel_1958";"25nov2013";"27apr2025";"CA_NT-HC_2011;CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec";-70;58;"CA_Dubuc_Julien_1871__01";"CA_Dubuc_Julien_1871";"29oct1925";"27jul1930";"CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period,ends_after_period";"CA_NT-HC_1930;CA_NT-HC_1936;CA_NT-HC_1940";-42;55;"CA_Dubuc_Julien_1871__02";"CA_Dubuc_Julien_1871";"28jul1930";"10jun1945";"CA_NT-HC_1930;CA_NT-HC_1936;CA_NT-HC_1940"
"ends_after_period";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001";737;35;"CA_Duceppe_Gilles_1947__02";"CA_Duceppe_Gilles_1947";"19dec1990";"27jun2004";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-33;36;"CA_Duceppe_Gilles_1947__03";"CA_Duceppe_Gilles_1947";"01sep2004";"01may2011";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"starts_before_period";"CA_NT-HC_1887";-50;-1308;"CA_Duchesnay_Henri_1845__01";"CA_Duchesnay_Henri_1845";"22feb1887";"06jul1887";"CA_NT-HC_1887"
"starts_before_period,ends_after_period";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021";-45;35;"CA_Duclos_Jean_1965__01";"CA_Duclos_Jean_1965";"19oct2015";"27apr2025";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Duclos_Jean_1965__02";"CA_Duclos_Jean_1965";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980";-84;56;"CA_Duclos_Louis_1939__01";"CA_Duclos_Louis_1939";"08jul1974";"03sep1984";"CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Duff_William_1872__01";"CA_Duff_William_1872";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1922";-92;53;"CA_Duff_William_1872__03";"CA_Duff_William_1872";"06dec1921";"28oct1925";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan";-70;73;"CA_Duff_William_1872__04";"CA_Duff_William_1872";"29oct1925";"13sep1926";"CA_NT-HC_1926jan"
"starts_before_period,ends_after_period";"CA_NT-HC_1936";-115;20;"CA_Duffus_Joseph_1876__01";"CA_Duffus_Joseph_1876";"14oct1935";"14feb1940";"CA_NT-HC_1936"
"starts_before_period,ends_after_period";"CA_NT-HC_2008";-35;36;"CA_Dufour_Nicolas_1987__01";"CA_Dufour_Nicolas_1987";"14oct2008";"01may2011";"CA_NT-HC_2008"
"starts_before_period,ends_after_period";"CA_NT-HC_1953";-94;58;"CA_Dufresne_J_1911__01";"CA_Dufresne_J_1911";"10aug1953";"09jun1957";"CA_NT-HC_1953"
"starts_before_period";"CA_NT-HC_1867";-47;-361;"CA_Dufresne_Joseph_1805__01";"CA_Dufresne_Joseph_1805";"20sep1867";"13jul1871";"CA_NT-HC_1867"
"ends_after_period";"CA_NT-HC_1867;CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879;CA_NT-HC_1883";1409;37;"CA_Dugas_Firmin_1830__01";"CA_Dugas_Firmin_1830";"15sep1871";"21feb1887";"CA_NT-HC_1867;CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879;CA_NT-HC_1883"
"starts_before_period";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909";-91;-692;"CA_Dugas_Francois_1857__01";"CA_Dugas_Francois_1857";"07nov1900";"05sep1909";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909"
"starts_before_period";"CA_NT-HC_1891";-55;-1548;"CA_Dugas_Joseph_1861__01";"CA_Dugas_Joseph_1861";"05mar1891";"28jan1892";"CA_NT-HC_1891"
"ends_after_period";"CA_NT-HC_1891;CA_NT-HC_1896";311;28;"CA_Dugas_Joseph_1861__02";"CA_Dugas_Joseph_1861";"05mar1892";"06nov1900";"CA_NT-HC_1891;CA_NT-HC_1896"
"starts_before_period,ends_after_period";"CA_NT-HC_1873";-144;19;"CA_Duguay_Joseph_1816__01";"CA_Duguay_Joseph_1816";"12oct1872";"21jan1874";"CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1930";-42;60;"CA_Duguay_Joseph_1900__01";"CA_Duguay_Joseph_1900";"28jul1930";"13oct1935";"CA_NT-HC_1930"
"starts_before_period,ends_after_period";"CA_NT-HC_1984";-62;50;"CA_Duguay_Leo_1944__01";"CA_Duguay_Leo_1944";"04sep1984";"20nov1988";"CA_NT-HC_1984"
"starts_before_period";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025";-45;-268;"CA_Duguid_Terry_9999__01";"CA_Duguid_Terry_9999";"19oct2015";"07apr2026";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025"
